ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
7066,0.28,1.00,0.17,0.67,0.19,0.30,0.00,0.10,0.20,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
10956,0.07,1.00,0.33,0.33,0.24,0.20,0.20,0.20,0.20,0.20,0.10,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.06
26697,0.00,0.00,0.33,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
10823,0.04,1.00,0.50,0.67,0.02,0.20,0.20,0.20,0.20,0.20,0.10,0.16,0.08,0.09,0.17,0.09,0.26,0.00,0.00,0.00,0.00,0.01,0.00
16311,0.10,1.00,0.50,0.33,0.33,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.11,0.11,0.24,0.13,0.30,0.00,0.00,0.00,0.00,0.01,0.00
2872,0.34,0.00,0.17,0.67,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
5842,0.04,0.00,0.33,0.67,0.03,0.10,0.20,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
8732,0.22,1.00,0.50,0.33,0.47,0.30,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.18,0.09,0.26,0.01,0.00,0.02,0.02,0.01,0.00
13537,0.16,0.00,0.33,0.33,0.24,0.10,0.10,0.10,0.20,0.20,0.10,0.15,0.07,0.09,0.17,0.09,0.27,0.01,0.01,0.00,0.00,0.02,0.01
17233,0.04,1.00,0.33,0.67,0.24,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
299,0.29,0.00,0.17,0.67,0.22,0.30,0.00,0.10,0.20,0.10,0.10,0.15,0.07,0.09,0.17,0.10,0.26,0.00,0.01,0.00,0.03,0.00,0.00
4592,0.09,0.00,0.33,0.33,0.43,0.40,0.40,0.40,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
21577,0.14,1.00,0.17,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.25,0.17,0.14,0.24,0.14,0.30,0.01,0.00,0.00,0.00,0.00,0.00
12449,0.25,1.00,0.50,0.33,0.17,0.20,0.20,0.00,0.00,0.00,0.00,0.16,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.01
22969,0.23,1.00,0.17,0.33,0.29,0.30,0.10,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.19,0.08,0.26,0.00,0.00,0.03,0.00,0.00,0.00
11161,0.39,1.00,0.50,0.67,0.24,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.17,0.09,0.27,0.01,0.01,0.01,0.02,0.02,0.01
26046,0.33,1.00,0.17,0.67,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.02,0.00,0.01,0.30
21952,0.27,1.00,0.33,0.33,0.10,0.20,0.20,0.40,0.40,0.40,0.40,0.24,0.19,0.16,0.28,0.21,0.37,0.02,0.00,0.01,0.01,0.01,0.01
5463,0.02,1.00,0.33,0.67,0.07,0.10,0.40,0.40,0.20,0.20,0.20,0.15,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
10415,0.10,0.00,0.17,0.67,0.14,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.11,0.29,0.00,0.00,0.01,0.02,0.01,0.02
13793,0.13,0.00,0.17,0.67,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.12,0.20,0.12,0.29,0.00,0.00,0.00,0.00,0.00,0.00
18550,0.14,1.00,0.17,0.67,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9686,0.05,1.00,0.33,0.67,0.05,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.12,0.12,0.22,0.14,0.31,0.00,0.00,0.00,0.00,0.01,0.01
8169,0.23,0.00,0.17,0.33,0.31,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.01
4442,0.35,1.00,0.17,0.33,0.10,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.01
21835,0.04,1.00,0.33,0.33,0.02,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.11,0.19,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
11289,0.27,1.00,0.17,0.67,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
11859,0.38,1.00,0.33,0.33,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.16,0.14,0.24,0.17,0.33,0.01,0.00,0.00,0.01,0.01,0.01
23955,0.04,0.00,0.33,0.67,0.05,0.10,0.20,0.20,0.20,0.40,0.20,0.19,0.11,0.13,0.19,0.11,0.28,0.00,0.00,0.01,0.00,0.00,0.00
5044,0.25,1.00,0.50,0.33,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.12,0.12,0.22,0.14,0.36,0.00,0.00,0.01,0.01,0.01,0.00
11750,0.04,1.00,0.33,0.67,0.12,0.20,0.20,0.20,0.10,0.20,0.20,0.20,0.12,0.12,0.18,0.10,0.28,0.00,0.00,0.04,0.00,0.00,0.00
7484,0.02,0.00,0.33,0.67,0.12,0.40,0.40,0.40,0.40,0.20,0.20,0.18,0.10,0.11,0.19,0.11,0.29,0.00,0.00,0.00,0.00,0.01,0.00
9881,0.46,0.00,0.33,0.67,0.14,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.11,0.11,0.19,0.11,0.29,0.00,0.00,0.00,0.00,0.00,0.02
3487,0.06,1.00,0.17,0.67,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
6224,0.18,1.00,0.33,0.33,0.22,0.20,0.20,0.40,0.20,0.20,0.40,0.27,0.21,0.17,0.31,0.24,0.39,0.02,0.00,0.01,0.02,0.01,0.00
6065,0.01,1.00,0.50,0.33,0.60,0.40,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.09,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
9081,0.11,1.00,0.17,0.33,0.52,0.20,0.20,0.20,0.20,0.20,0.40,0.25,0.18,0.15,0.25,0.19,0.34,0.01,0.00,0.00,0.01,0.00,0.01
8882,0.22,1.00,0.83,0.67,0.53,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.21,0.17,0.23,0.13,0.37,0.01,0.00,0.00,0.01,0.23,0.01
11996,0.32,1.00,0.17,0.33,0.26,0.10,0.10,0.40,0.10,0.10,0.10,0.15,0.07,0.09,0.18,0.08,0.27,0.00,0.00,0.03,0.00,0.03,0.01
26023,0.13,1.00,0.33,0.33,0.33,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.16,0.14,0.26,0.18,0.34,0.00,0.00,0.01,0.01,0.01,0.02
4870,0.25,1.00,0.17,0.67,0.14,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.01,0.00,0.00
24016,0.11,0.00,0.17,0.67,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.09,0.26,0.01,0.00,0.00,0.01,0.01,0.01
29306,0.04,0.00,0.33,0.67,0.09,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
13197,0.13,1.00,0.33,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.40,0.27,0.20,0.16,0.29,0.21,0.37,0.01,0.00,0.01,0.01,0.02,0.00
21468,0.38,1.00,0.17,0.67,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.48,0.42,0.28,0.49,0.35,0.43,0.02,0.01,0.02,0.23,0.02,0.02
19190,0.04,1.00,0.33,0.33,0.45,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.12,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
14124,0.08,0.00,1.00,0.33,0.62,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
6215,0.19,0.00,0.33,0.33,0.34,0.30,0.40,0.40,0.40,0.40,0.10,0.16,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
11780,0.07,1.00,0.17,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.20,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
15745,0.08,1.00,0.33,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.01,0.00,0.01,0.00,0.00,0.00
21760,0.20,1.00,0.33,0.67,0.05,0.10,0.10,0.10,0.10,0.10,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.01,0.00,0.00,0.00,0.00,0.00
8194,0.04,0.00,0.33,0.67,0.24,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
28977,0.07,1.00,0.17,0.33,0.40,0.30,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.01
7752,0.11,0.00,0.50,0.67,0.40,0.60,0.50,0.40,0.20,0.20,0.20,0.28,0.20,0.16,0.28,0.20,0.31,0.00,0.00,0.01,0.01,0.00,0.23
4398,0.37,0.00,0.17,0.33,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.17,0.13,0.21,0.15,0.29,0.01,0.01,0.01,0.03,0.04,0.05
19194,0.37,1.00,0.33,0.33,0.21,0.30,0.30,0.40,0.40,0.40,0.40,0.47,0.43,0.29,0.49,0.43,0.53,0.03,0.00,0.02,0.02,0.03,0.02
21338,0.01,0.00,0.50,0.67,0.55,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.09,0.17,0.09,0.26,0.00,0.00,0.01,0.01,0.00,0.00
17419,0.24,1.00,0.33,0.33,0.17,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.17,0.14,0.23,0.15,0.31,0.00,0.00,0.00,0.00,0.00,0.00
746,0.04,1.00,0.33,0.33,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.09,0.17,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.01
21948,0.15,1.00,0.50,0.67,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
438,0.04,1.00,0.17,0.33,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.20,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
17407,0.14,1.00,0.17,0.67,0.16,0.20,0.10,0.20,0.20,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.01
22287,0.19,1.00,0.33,0.33,0.19,0.30,0.10,0.40,0.10,0.40,0.40,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
19231,0.04,1.00,0.33,0.33,0.29,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14766,0.14,1.00,0.17,0.67,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
11222,0.05,0.00,0.50,0.67,0.09,0.30,0.40,0.20,0.20,0.20,0.20,0.20,0.12,0.11,0.18,0.10,0.28,0.00,0.00,0.01,0.00,0.00,0.00
28727,0.05,1.00,0.17,0.67,0.12,0.20,0.20,0.20,0.10,0.10,0.20,0.18,0.08,0.09,0.16,0.10,0.28,0.01,0.00,0.01,0.03,0.00,0.00
3448,0.14,1.00,0.17,0.67,0.33,0.20,0.20,0.20,0.20,0.20,0.10,0.27,0.21,0.17,0.28,0.22,0.28,0.01,0.00,0.04,0.07,0.08,0.38
1323,0.13,0.00,0.17,0.67,0.26,0.30,0.10,0.10,0.20,0.20,0.10,0.15,0.07,0.10,0.17,0.09,0.26,0.00,0.01,0.00,0.00,0.00,0.01
3035,0.44,0.00,0.17,0.33,0.28,0.30,0.10,0.10,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
27148,0.23,0.00,0.50,0.33,0.41,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.19,0.16,0.28,0.21,0.36,0.01,0.00,0.01,0.01,0.01,0.01
27425,0.34,0.00,0.33,0.33,0.26,0.20,0.20,0.10,0.20,0.10,0.10,0.18,0.08,0.10,0.18,0.10,0.29,0.00,0.02,0.00,0.03,0.08,0.00
25788,0.19,1.00,0.17,0.67,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.27,0.00,0.00,0.00,0.00,0.01,0.00
19229,0.20,1.00,0.33,0.33,0.34,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
25030,0.48,0.00,0.33,0.33,0.62,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.12,0.12,0.22,0.14,0.31,0.00,0.00,0.00,0.00,0.01,0.01
9648,0.49,1.00,0.33,0.67,0.19,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.10,0.10,0.19,0.11,0.28,0.01,0.00,0.01,0.02,0.03,0.01
17532,0.25,1.00,0.33,0.67,0.24,0.20,0.20,0.20,0.20,0.20,0.20,0.26,0.19,0.16,0.29,0.22,0.34,0.00,0.00,0.00,0.01,0.01,0.01
26456,0.04,1.00,0.50,0.33,0.48,0.20,0.20,0.20,0.20,0.20,0.00,0.19,0.11,0.11,0.21,0.08,0.26,0.05,0.00,0.00,0.00,0.00,0.00
18781,0.19,1.00,0.17,0.33,0.16,0.30,0.40,0.40,0.40,0.10,0.10,0.18,0.09,0.10,0.17,0.13,0.28,0.00,0.01,0.00,0.07,0.05,0.09
4096,0.19,0.00,0.33,0.33,0.16,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
8888,0.16,1.00,0.33,0.33,0.16,0.10,0.10,0.20,0.20,0.20,0.40,0.15,0.07,0.10,0.22,0.14,0.31,0.01,0.01,0.04,0.01,0.00,0.01
11824,0.01,0.00,0.33,0.67,0.60,0.30,0.40,0.40,0.40,0.20,0.20,0.16,0.08,0.10,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
11586,0.15,1.00,0.17,0.67,0.14,0.10,0.40,0.10,0.20,0.10,0.40,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.01,0.00,0.00
823,0.01,1.00,0.17,0.67,0.02,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.09,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
28880,0.21,1.00,0.17,0.33,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.09,0.26,0.00,0.00,0.00,0.01,0.00,0.00
10028,0.42,0.00,0.33,0.67,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.12,0.11,0.20,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
20422,0.04,0.00,0.33,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
4348,0.17,1.00,0.17,0.33,0.52,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9229,0.38,0.00,0.33,0.33,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.24,0.19,0.34,0.28,0.42,0.01,0.00,0.01,0.02,0.02,0.03
16088,0.28,1.00,0.33,0.33,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
24246,0.19,0.00,0.33,0.33,0.17,0.10,0.10,0.10,0.10,0.10,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
16132,0.02,1.00,0.50,0.33,0.33,0.40,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
9452,0.19,1.00,0.17,0.33,0.40,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
11871,0.07,0.00,0.17,0.33,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.11,0.20,0.12,0.26,0.00,0.00,0.00,0.00,0.00,0.00
25503,0.25,1.00,0.17,0.33,0.19,0.30,0.00,0.00,0.00,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
3332,0.49,0.00,0.17,0.33,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
25777,0.10,1.00,0.33,0.33,0.21,0.20,0.20,0.40,0.40,0.40,0.40,0.22,0.15,0.14,0.25,0.17,0.34,0.01,0.00,0.00,0.00,0.02,0.01
1848,0.14,0.00,0.17,0.67,0.16,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.09,0.25,0.00,0.00,0.00,0.02,0.00,0.00
8620,0.34,0.00,0.33,0.67,0.26,0.20,0.20,0.20,0.20,0.20,0.20,0.35,0.29,0.21,0.36,0.29,0.41,0.01,0.01,0.01,0.01,0.02,0.01
24022,0.07,0.00,0.33,0.67,0.07,0.50,0.40,0.20,0.20,0.10,0.10,0.22,0.14,0.13,0.24,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
14082,0.31,0.00,0.17,0.33,0.33,0.30,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
12936,0.21,1.00,0.17,0.33,0.19,0.30,0.40,0.40,0.40,0.40,0.40,0.33,0.25,0.20,0.36,0.30,0.43,0.00,0.01,0.00,0.02,0.02,0.00
15315,0.29,1.00,0.17,0.67,0.24,0.30,0.00,0.00,0.00,0.10,0.10,0.15,0.07,0.09,0.16,0.23,0.26,0.00,0.00,0.00,0.24,0.00,0.00
10805,0.26,1.00,0.17,0.67,0.14,0.20,0.20,0.20,0.20,0.10,0.10,0.16,0.09,0.10,0.17,0.09,0.26,0.01,0.00,0.00,0.02,0.01,0.00
20705,0.08,0.00,0.33,0.33,0.31,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.11,0.20,0.12,0.29,0.00,0.00,0.00,0.00,0.00,0.00
27912,0.13,1.00,0.17,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.19,0.20,0.28,0.18,0.34,0.01,0.00,0.01,0.01,0.02,0.00
25986,0.07,1.00,0.33,0.33,0.24,0.30,0.10,0.50,0.40,0.20,0.10,0.15,0.07,0.09,0.16,0.08,0.27,0.00,0.00,0.00,0.00,0.01,0.00
3337,0.04,0.00,0.33,0.67,0.05,0.20,0.20,0.20,0.40,0.20,0.20,0.19,0.14,0.11,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
20776,0.01,0.00,0.50,0.67,0.17,0.40,0.40,0.40,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.01,0.00
2515,0.22,1.00,0.17,0.67,0.07,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
4816,0.04,1.00,0.33,0.67,0.17,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.09,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
9595,0.49,1.00,0.33,0.33,0.34,0.10,0.10,0.10,0.10,0.40,0.40,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
19362,0.19,1.00,0.50,0.33,0.38,0.20,0.20,0.20,0.20,0.20,0.20,0.25,0.17,0.15,0.26,0.18,0.34,0.00,0.00,0.01,0.01,0.01,0.01
20403,0.19,0.00,0.17,0.67,0.05,0.10,0.10,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.18,0.09,0.26,0.00,0.00,0.02,0.00,0.00,0.00
20662,0.12,0.00,0.17,0.33,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.18,0.16,0.32,0.00,0.00,0.00,0.10,0.01,0.01
4089,0.19,1.00,0.17,0.33,0.28,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
27678,0.12,1.00,0.50,0.33,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.24,0.17,0.15,0.25,0.13,0.26,0.01,0.00,0.01,0.00,0.00,0.00
20906,0.18,0.00,0.33,0.67,0.33,0.40,0.40,0.40,0.40,0.40,0.40,0.28,0.20,0.17,0.31,0.24,0.39,0.00,0.01,0.01,0.01,0.02,0.01
17942,0.14,0.00,0.50,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.22,0.11,0.16,0.25,0.18,0.32,0.00,0.08,0.00,0.00,0.01,0.00
4126,0.23,1.00,0.17,0.33,0.34,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.08,0.09,0.16,0.09,0.29,0.02,0.00,0.00,0.01,0.08,0.00
26322,0.35,1.00,0.17,0.67,0.26,0.20,0.20,0.20,0.20,0.20,0.40,0.42,0.36,0.25,0.45,0.39,0.50,0.01,0.01,0.01,0.04,0.03,0.00
21378,0.49,0.00,0.33,0.33,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
27458,0.09,0.00,0.50,0.33,0.50,0.40,0.50,0.40,0.40,0.50,0.40,0.21,0.13,0.12,0.23,0.15,0.32,0.00,0.00,0.01,0.00,0.01,0.01
21505,0.22,1.00,0.17,0.67,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.22,0.09,0.27,0.01,0.00,0.07,0.01,0.02,0.01
21155,0.35,0.00,0.17,0.67,0.41,0.10,0.10,0.10,0.10,0.10,0.00,0.15,0.09,0.09,0.18,0.08,0.26,0.03,0.01,0.02,0.00,0.00,0.00
10465,0.29,1.00,0.17,0.67,0.14,0.00,0.00,0.10,0.20,0.20,0.20,0.15,0.07,0.16,0.29,0.22,0.37,0.00,0.08,0.01,0.01,0.01,0.01
14997,0.04,0.00,0.33,0.67,0.05,0.20,0.20,0.10,0.20,0.20,0.20,0.19,0.10,0.11,0.19,0.11,0.28,0.00,0.03,0.00,0.00,0.00,0.00
1333,0.07,0.00,0.33,0.33,0.34,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
10598,0.14,0.00,0.83,0.67,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.15,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21648,0.44,1.00,0.17,0.67,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
15182,0.05,1.00,0.33,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.15,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
13981,0.04,1.00,0.17,0.67,0.05,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
6490,0.04,0.00,0.50,0.33,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.15,0.07,0.10,0.18,0.09,0.27,0.00,0.01,0.00,0.00,0.00,0.00
29771,0.00,0.00,0.33,0.33,0.28,0.10,0.60,0.50,0.40,0.40,0.40,0.15,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.01
24090,0.12,0.00,1.00,0.33,0.28,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.01,0.00,0.00,0.00
27437,0.39,0.00,0.33,0.33,0.43,0.20,0.20,0.20,0.20,0.20,0.20,0.25,0.16,0.16,0.28,0.21,0.36,0.01,0.08,0.01,0.01,0.01,0.01
21331,0.12,0.00,0.33,0.33,0.53,0.10,0.40,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
975,0.04,1.00,0.33,0.67,0.02,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.12,0.10,0.17,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
169,0.04,1.00,0.33,0.67,0.02,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
27237,0.28,0.00,0.33,0.67,0.29,0.10,0.10,0.10,0.10,0.10,0.10,0.21,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.01,0.00,0.01,0.00
915,0.19,0.00,0.17,0.33,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
26208,0.30,1.00,0.17,0.33,0.38,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.12,0.22,0.15,0.30,0.01,0.01,0.00,0.01,0.01,0.01
10113,0.04,1.00,0.17,0.67,0.36,0.10,0.10,0.00,0.00,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.01
24835,0.35,0.00,0.17,0.33,0.31,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
15903,0.04,1.00,0.50,0.67,0.14,0.40,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
